136 2217247 10787 
137 2228034 10724 
138 2238758 10736 
139 2249494 10706 
140 2260200 10746 
141 2270946 10659 
142 2281605 10597 
143 2292202 10554 
144 2302756 10509 
145 2313265 10529 
146 2323794 10461 
147 2334255 10451 
148 2344706 10516 
149 2355222 10454 
150 2365676 10421 
151 2376097 10278 
152 2386375 10198 
153 2396573 10205 
154 2406778 10175 
155 2416953 10155 
156 2427108 10142 
157 2437250 10155 
158 2447405 10150 
159 2457555 10113 
160 2467668 10088 
161 2477756 10089 
162 2487845 10101 
163 2497946 10023 
164 2507969 9999 
165 2517968 10009 
166 2527977 9958 
167 2537935 9988 
168 2547923 9964 
169 2557887 9922 
170 2567809 9920 
171 2577729 9869 
172 2587598 9896 
173 2597494 9789 
174 2607283 9779 
175 2617062 9782 
176 2626844 9805 
177 2636649 9756 
178 2646405 9739 
179 2656144 9695 
180 2665839 9708 
181 2675547 9710 
182 2685257 9658 
183 2694915 9674 
184 2704589 9664 
185 2714253 9696 
186 2723949 9669 
187 2733618 9646 
188 2743264 9639 
189 2752903 9647 
190 2762550 9629 
191 2772179 9618 
192 2781797 9634 
193 2791431 9588 
194 2801019 9605 
195 2810624 9582 
196 2820206 9593 
197 2829799 9532 
198 2839331 9538 
199 2848869 9537 
200 2858406 9520 
201 2867926 9480 
202 2877406 9466 
203 2886872 9462 
204 2896334 9417 
205 2905751 9425 
206 2915176 9365 
207 2924541 9380 
208 2933921 9306 
209 2943227 9335 
210 2952562 9272 
211 2961834 9221 
212 2971055 9235 
213 2980290 9208 
214 2989498 9233 
215 2998731 9179 
216 3007910 9205 
217 3017115 9141 
218 3026256 9169 
219 3035425 9131 
220 3044556 9104 
221 3053660 9106 
222 3062766 9084 
223 3071850 9080 
224 3080930 9078 
225 3090008 9085 
226 3099093 9060 
227 3108153 9095 
228 3117248 9063 
229 3126311 9042 
230 3135353 9044 
231 3144397 9043 
232 3153440 9028 
233 3162468 8961 
234 3171429 8966 
235 3180395 8967 
236 3189362 8952 
237 3198314 8957 
238 3207271 8956 
239 3216227 9003 
240 3225230 8913 
241 3234143 8923 
242 3243066 8937 
243 3252003 8903 
244 3260906 8923 
245 3269829 8889 
246 3278718 8855 
247 3287573 8870 
248 3296443 8881 
249 3305324 8842 
250 3314166 8873 
251 3323039 8836 
252 3331875 8811 
253 3340686 8812 
254 3349498 8788 
255 3358286 8770 
256 3367056 8758 
257 3375814 8782 
258 3384596 8733 
259 3393329 8730 
260 3402059 8725 
261 3410784 8735 
262 3419519 8658 
263 3428177 8647 
264 3436824 8631 
265 3445455 8580 
266 3454035 8572 
267 3462607 8582 
268 3471189 8599 
269 3479788 8582 
270 3488370 8585 
271 3496955 8572 
272 3505527 8525 
273 3514052 8530 
274 3522582 8507 
275 3531089 8494 
276 3539583 8492 
277 3548075 8513 
278 3556588 8498 
279 3565086 8436 
280 3573522 8418 
281 3581940 8423 
282 3590363 8417 
283 3598780 8395 
284 3607175 8412 
285 3615587 8408 
286 3623995 8421 
287 3632416 8346 
288 3640762 8365 
289 3649127 8371 
290 3657498 8336 
291 3665834 8304 
292 3674138 8321 
293 3682459 8280 
294 3690739 8277 
295 3699016 8281 
296 3707297 8232 
297 3715529 8210 
298 3723739 8232 
299 3731971 8222 
300 3740193 8200 
301 3748393 8188 
302 3756581 8229 
303 3764810 8174 
304 3772984 8154 
305 3781138 8176 
306 3789314 8176 
307 3797490 8155 
308 3805645 8172 
309 3813817 8128 
310 3821945 8133 
311 3830078 8116 
312 3838194 8148 
313 3846342 8088 
314 3854430 8092 
315 3862522 8094 
316 3870616 8086 
317 3878702 8116 
318 3886818 8074 
319 3894892 8048 
320 3902940 8036 
321 3910976 8016 
322 3918992 8058 
323 3927050 8012 
324 3935062 8029 
325 3943091 8022 
326 3951113 7987 
327 3959100 7962 
328 3967062 7988 
329 3975050 7974 
330 3983024 7960 
331 3990984 7939 
332 3998923 7964 
333 4006887 7918 
334 4014805 7936 
335 4022741 7917 
336 4030658 7900 
337 4038558 7935 
338 4046493 7926 
339 4054419 7898 
340 4062317 7876 
341 4070193 7890 
342 4078083 7863 
343 4085946 7837 
344 4093783 7837 
345 4101620 7832 
346 4109452 7813 
347 4117265 7788 
348 4125053 7781 
349 4132834 7801 
350 4140635 7777 
351 4148412 7801 
352 4156213 7755 
353 4163968 7802 
354 4171770 7725 
355 4179495 7704 
356 4187199 7714 
357 4194913 7702 
358 4202615 7698 
359 4210313 7701 
360 4218014 7710 
361 4225724 7688 
362 4233412 7672 
363 4241084 7639 
364 4248723 7623 
365 4256346 7625 
366 4263971 7665 
367 4271636 7650 
368 4279286 7594 
369 4286880 7586 
370 4294466 7635 
371 4302101 7602 
372 4309703 7607 
373 4317310 7569 
374 4324879 7587 
375 4332466 7572 
376 4340038 7545 
377 4347583 7531 
378 4355114 7542 
379 4362656 7527 
380 4370183 7531 
381 4377714 7556 
382 4385270 7487 
383 4392757 7451 
384 4400208 7457 
385 4407665 7432 
386 4415097 7403 
387 4422500 7417 
388 4429917 7429 
389 4437346 7427 
390 4444773 7433 
391 4452206 7412 
392 4459618 7429 
393 4467047 7421 
394 4474468 7407 
395 4481875 7393 
396 4489268 7375 
397 4496643 7365 
398 4504008 7366 
399 4511374 7386 
400 4518760 7369 
401 4526129 7348 
402 4533477 7323 
403 4540800 7334 
404 4548134 7297 
405 4555431 7302 
406 4562733 7305 
407 4570038 7306 
408 4577344 7316 
409 4584660 7280 
410 4591940 7251 
411 4599191 7277 
412 4606468 7280 
413 4613748 7201 
414 4620949 7194 
415 4628143 7232 
416 4635375 7196 
417 4642571 7212 
418 4649783 7147 
419 4656930 7176 
420 4664106 7151 
421 4671257 7152 
422 4678409 7162 
423 4685571 7137 
424 4692708 7108 
425 4699816 7119 
426 4706935 7079 
427 4714014 7062 
428 4721076 7067 
429 4728143 7026 
430 4735169 7020 
431 4742189 7068 
432 4749257 7013 
433 4756270 7048 
434 4763318 7021 
435 4770339 7000 
436 4777339 6994 
437 4784333 7013 
438 4791346 7021 
439 4798367 6978 
440 4805345 6982 
441 4812327 6955 
442 4819282 6969 
443 4826251 6970 
444 4833221 6950 
445 4840171 6918 
446 4847089 6930 
447 4854019 6891 
448 4860910 6894 
449 4867804 6902 
450 4874706 6884 
451 4881590 6894 
452 4888484 6868 
453 4895352 6876 
454 4902228 6872 
455 4909100 6897 
456 4915997 6856 
457 4922853 6829 
458 4929682 6837 
459 4936519 6798 
460 4943317 6811 
461 4950128 6799 
462 4956927 6800 
463 4963727 6789 
464 4970516 6769 
465 4977285 6801 
466 4984086 6750 
467 4990836 6774 
468 4997610 6769 
469 5004379 6772 
470 5011151 6759 
471 5017910 6739 
472 5024649 6720 
473 5031369 6691 
474 5038060 6705 
475 5044765 6715 
476 5051480 6692 
477 5058172 6666 
478 5064838 6684 
479 5071522 6638 
480 5078160 6632 
481 5084792 6645 
482 5091437 6605 
483 5098042 6584 
484 5104626 6606 
485 5111232 6598 
486 5117830 6579 
487 5124409 6579 
488 5130988 6564 
489 5137552 6539 
490 5144091 6534 
491 5150625 6548 
492 5157173 6536 
493 5163709 6519 
494 5170228 6553 
495 5176781 6507 
496 5183288 6507 
497 5189795 6498 
498 5196293 6485 
499 5202778 6505 
500 5209283 6472 
501 5215755 6495 
502 5222250 6484 
503 5228734 6476 
504 5235210 6504 
505 5241714 6463 
506 5248177 6458 
507 5254635 6439 
508 5261074 6474 
509 5267548 6480 
510 5274028 6434 
511 5280462 6429 
512 5286891 6428 
513 5293319 6427 
514 5299746 6437 
515 5306183 6425 
516 5312608 6437 
517 5319045 6430 
518 5325475 6397 
519 5331872 6401 
520 5338273 6384 
521 5344657 6367 
522 5351024 6386 
523 5357410 6381 
524 5363791 6391 
525 5370182 6369 
526 5376551 6365 
527 5382916 6355 
528 5389271 6374 
529 5395645 6346 
530 5401991 6343 
531 5408334 6357 
532 5414691 6352 
533 5421043 6359 
534 5427402 6354 
535 5433756 6376 
536 5440132 6371 
537 5446503 6300 
538 5452803 6320 
539 5459123 6396 
540 5465519 6303 
541 5471822 6328 
542 5478150 6334 
543 5484484 6330 
544 5490814 6313 
545 5497127 6327 
546 5503454 6292 
547 5509746 6287 
548 5516033 6303 
549 5522336 6292 
550 5528628 6294 
551 5534922 6265 
552 5541187 6261 
553 5547448 6290 
554 5553738 6298 
555 5560036 6248 
556 5566284 6256 
557 5572540 6207 
558 5578747 6246 
559 5584993 6238 
560 5591231 6222 
561 5597453 6174 
562 5603627 6182 
563 5609809 6232 
564 5616041 6187 
565 5622228 6163 
566 5628391 6166 
567 5634557 6136 
568 5640693 6117 
569 5646810 6108 
570 5652918 6161 
571 5659079 6090 
572 5665169 6089 
573 5671258 6088 
574 5677346 6082 
575 5683428 6083 
576 5689511 6089 
577 5695600 6060 
578 5701660 6042 
579 5707702 6026 
580 5713728 6030 
581 5719758 6028 
582 5725786 6023 
583 5731809 5993 
584 5737802 5961 
585 5743763 6025 
586 5749788 5962 
587 5755750 5991 
588 5761741 5962 
589 5767703 5944 
590 5773647 5928 
591 5779575 5939 
592 5785514 5995 
593 5791509 5911 
594 5797420 5939 
595 5803359 5943 
596 5809302 5910 
597 5815212 5964 
598 5821176 5892 
599 5827068 5887 
600 5832955 5882 
601 5838837 5890 
602 5844727 5893 
603 5850620 5891 
604 5856511 5885 
605 5862396 5851 
606 5868247 5877 
607 5874124 5842 
608 5879966 5880 
609 5885846 5838 
610 5891684 5843 
611 5897527 5813 
612 5903340 5832 
613 5909172 5840 
614 5915012 5816 
615 5920828 5807 
616 5926635 5798 
617 5932433 5813 
618 5938246 5806 
619 5944052 5827 
620 5949879 5817 
621 5955696 5791 
622 5961487 5816 
623 5967303 5787 
624 5973090 5783 
625 5978873 5834 
626 5984707 5768 
627 5990475 5802 
628 5996277 5791 
629 6002068 5765 
630 6007833 5729 
631 6013562 5784 
632 6019346 5754 
633 6025100 5759 
634 6030859 5759 
635 6036618 5727 
636 6042345 5717 
637 6048062 5700 
638 6053762 5748 
639 6059510 5747 
640 6065257 5696 
641 6070953 5690 
642 6076643 5699 
643 6082342 5696 
644 6088038 5699 
645 6093737 5693 
646 6099430 5661 
647 6105091 5706 
648 6110797 5706 
649 6116503 5687 
650 6122190 5676 
651 6127866 5647 
652 6133513 5680 
653 6139193 5685 
654 6144878 5621 
655 6150499 5607 
656 6156106 5611 
657 6161717 5626 
658 6167343 5618 
659 6172961 5595 
660 6178556 5579 
661 6184135 5573 
662 6189708 5580 
663 6195288 5548 
664 6200836 5544 
665 6206380 5557 
666 6211937 5521 
667 6217458 5559 
668 6223017 5537 
669 6228554 5494 
670 6234048 5560 
671 6239608 5504 
672 6245112 5534 
673 6250646 5498 
674 6256144 5542 
675 6261686 5512 
676 6267198 5499 
677 6272697 5540 
678 6278237 5496 
679 6283733 5493 
680 6289226 5514 
681 6294740 5562 
682 6300302 5490 
683 6305792 5533 
684 6311325 5493 
685 6316818 5450 
686 6322268 5476 
687 6327744 5453 
688 6333197 5478 
689 6338675 5456 
690 6344131 5415 
691 6349546 5455 
692 6355001 5427 
693 6360428 5453 
694 6365881 5456 
695 6371337 5481 
696 6376818 5414 
697 6382232 5469 
698 6387701 5421 
699 6393122 5429 
700 6398551 5417 
701 6403968 5420 
702 6409388 5469 
703 6414857 5444 
704 6420301 5389 
705 6425690 5446 
706 6431136 5414 
707 6436550 5377 
708 6441927 5428 
709 6447355 5376 
710 6452731 5371 
711 6458102 5404 
712 6463506 5379 
713 6468885 5377 
714 6474262 5384 
715 6479646 5382 
716 6485028 5361 
717 6490389 5391 
718 6495780 5372 
719 6501152 5359 
720 6506511 5356 
721 6511867 5355 
722 6517222 5327 
723 6522549 5337 
724 6527886 5322 
725 6533208 5337 
726 6538545 5308 
727 6543853 5373 
728 6549226 5319 
729 6554545 5304 
730 6559849 5320 
731 6565169 5322 
732 6570491 5274 
733 6575765 5338 
734 6581103 5300 
735 6586403 5324 
736 6591727 5262 
737 6596989 5281 
738 6602270 5273 
739 6607543 5265 
740 6612808 5252 
741 6618060 5253 
742 6623313 5247 
743 6628560 5244 
744 6633804 5285 
745 6639089 5257 
746 6644346 5260 
747 6649606 5261 
748 6654867 5259 
749 6660126 5252 
750 6665378 5224 
751 6670602 5218 
752 6675820 5196 
753 6681016 5195 
754 6686211 5228 
755 6691439 5204 
756 6696643 5201 
757 6701844 5200 
758 6707044 5181 
759 6712225 5172 
760 6717397 5200 
761 6722597 5165 
762 6727762 5182 
763 6732944 5140 
764 6738084 5106 
765 6743190 5154 
766 6748344 5149 
767 6753493 5120 
768 6758613 5133 
769 6763746 5117 
770 6768863 5093 
771 6773956 5105 
772 6779061 5144 
773 6784205 5097 
774 6789302 5133 
775 6794435 5086 
776 6799521 5119 
777 6804640 5091 
778 6809731 5114 
779 6814845 5039 
780 6819884 5073 
781 6824957 5076 
782 6830033 5093 
783 6835126 5062 
784 6840188 5047 
785 6845235 5021 
786 6850256 5108 
787 6855364 5008 
788 6860372 5002 
789 6865374 5025 
790 6870399 4995 
791 6875394 5012 
792 6880406 5014 
793 6885420 4994 
794 6890414 5018 
795 6895432 5009 
796 6900441 4966 
797 6905407 4988 
798 6910395 5003 
799 6915398 4973 
800 6920371 4969 
801 6925340 4952 
802 6930292 5026 
803 6935318 4959 
804 6940277 4972 
805 6945249 4950 
806 6950199 4947 
807 6955146 4924 
808 6960070 4879 
809 6964949 4898 
810 6969847 4895 
811 6974742 4969 
812 6979711 4934 
813 6984645 4873 
814 6989518 4885 
815 6994403 4848 
816 6999251 4839 
817 7004090 4856 
818 7008946 4839 
819 7013785 4847 
820 7018632 4861 
821 7023493 4905 
822 7028398 4851 
823 7033249 4796 
824 7038045 4832 
825 7042877 4830 
826 7047707 4832 
827 7052539 4829 
828 7057368 4819 
829 7062187 4784 
830 7066971 4812 
831 7071783 4808 
832 7076591 4786 
833 7081377 4793 
834 7086170 4819 
835 7090989 4792 
836 7095781 4808 
837 7100589 4781 
838 7105370 4806 
839 7110176 4773 
840 7114949 4797 
841 7119746 4794 
842 7124540 4786 
843 7129326 4769 
844 7134095 4771 
845 7138866 4753 
846 7143619 4731 
847 7148350 4774 
848 7153124 4730 
849 7157854 4717 
850 7162571 4774 
851 7167345 4747 
852 7172092 4732 
853 7176824 4741 
854 7181565 4748 
855 7186313 4703 
856 7191016 4745 
857 7195761 4707 
858 7200468 4729 
859 7205197 4702 
860 7209899 4695 
861 7214594 4703 
862 7219297 4672 
863 7223969 4673 
864 7228642 4684 
865 7233326 4697 
866 7238023 4692 
867 7242715 4715 
868 7247430 4670 
869 7252100 4697 
870 7256797 4698 
871 7261495 4692 
872 7266187 4666 
873 7270853 4708 
874 7275561 4656 
875 7280217 4675 
876 7284892 4639 
877 7289531 4634 
878 7294165 4701 
879 7298866 4654 
880 7303520 4646 
881 7308166 4625 
882 7312791 4625 
883 7317416 4621 
884 7322037 4639 
885 7326676 4638 
886 7331314 4620 
887 7335934 4642 
888 7340576 4601 
889 7345177 4605 
890 7349782 4600 
891 7354382 4598 
892 7358980 4629 
893 7363609 4589 
894 7368198 4630 
895 7372828 4582 
896 7377410 4608 
897 7382018 4617 
898 7386635 4579 
899 7391214 4574 
900 7395788 4575 
901 7400363 4596 
902 7404959 4571 
903 7409530 4595 
904 7414125 4589 
905 7418714 4586 
906 7423300 4567 
907 7427867 4589 
908 7432456 4560 
909 7437016 4547 
910 7441563 4546 
911 7446109 4531 
912 7450640 4509 
913 7455149 4507 
914 7459656 4484 
915 7464140 4512 
916 7468652 4504 
917 7473156 4517 
918 7477673 4548 
919 7482221 4506 
920 7486727 4515 
921 7491242 4524 
922 7495766 4491 
923 7500257 4497 
924 7504754 4493 
925 7509247 4498 
926 7513745 4478 
927 7518223 4463 
928 7522686 4469 
929 7527155 4479 
930 7531634 4446 
931 7536080 4488 
932 7540568 4467 
933 7545035 4439 
934 7549474 4451 
935 7553925 4464 
936 7558389 4487 
937 7562876 4448 
938 7567324 4458 
939 7571782 4443 
940 7576225 4413 
941 7580638 4438 
942 7585076 4439 
943 7589515 4442 
944 7593957 4427 
945 7598384 4389 
946 7602773 4440 
947 7607213 4404 
948 7611617 4394 
949 7616011 4403 
950 7620414 4427 
951 7624841 4418 
952 7629259 4405 
953 7633664 4407 
954 7638071 4398 
955 7642469 4370 
956 7646839 4380 
957 7651219 4376 
958 7655595 4384 
959 7659979 4392 
960 7664371 4370 
961 7668741 4409 
962 7673150 4404 
963 7677554 4381 
964 7681935 4389 
965 7686324 4337 
966 7690661 4365 
967 7695026 4405 
968 7699431 4375 
969 7703806 4371 
970 7708177 4380 
971 7712557 4376 
972 7716933 4334 
973 7721267 4331 
974 7725598 4340 
975 7729938 4403 
976 7734341 4315 
977 7738656 4338 
978 7742994 4332 
979 7747326 4331 
980 7751657 4313 
981 7755970 4311 
982 7760281 4321 
983 7764602 4318 
984 7768920 4305 
985 7773225 4285 
986 7777510 4292 
987 7781802 4279 
988 7786081 4272 
989 7790353 4322 
990 7794675 4311 
991 7798986 4301 
992 7803287 4296 
993 7807583 4272 
994 7811855 4295 
995 7816150 4257 
996 7820407 4260 
997 7824667 4273 
998 7828940 4242 
999 7833182 4237 
1000 7837419 4255 
1001 7841674 4232 
1002 7845906 4250 
1003 7850156 4223 
1004 7854379 4234 
1005 7858613 4232 
1006 7862845 4224 
1007 7867069 4224 
1008 7871293 4251 
1009 7875544 4212 
1010 7879756 4236 
1011 7883992 4203 
1012 7888195 4197 
1013 7892392 4235 
1014 7896627 4225 
1015 7900852 4237 
1016 7905089 4203 
1017 7909292 4185 
1018 7913477 4219 
1019 7917696 4177 
1020 7921873 4199 
1021 7926072 4168 
1022 7930240 4181 
1023 7934421 4191 
1024 7938612 4182 
1025 7942794 4198 
1026 7946992 4164 
1027 7951156 4175 
1028 7955331 4170 
1029 7959501 4145 
1030 7963646 4171 
1031 7967817 4152 
1032 7971969 4150 
1033 7976119 4165 
1034 7980284 4137 
1035 7984421 4164 
1036 7988585 4128 
1037 7992713 4111 
1038 7996824 4178 
1039 8001002 4162 
1040 8005164 4112 
1041 8009276 4138 
1042 8013414 4114 
1043 8017528 4107 
1044 8021635 4104 
1045 8025739 4102 
1046 8029841 4083 
1047 8033924 4090 
1048 8038014 4072 
1049 8042086 4113 
1050 8046199 4052 
1051 8050251 4061 
1052 8054312 4111 
1053 8058423 4049 
1054 8062472 4050 
1055 8066522 4069 
1056 8070591 4077 
1057 8074668 4050 
1058 8078718 4060 
1059 8082778 4086 
1060 8086864 4097 
1061 8090961 4104 
1062 8095065 4073 
1063 8099138 4065 
1064 8103203 4045 
1065 8107248 4067 
1066 8111315 4030 
1067 8115345 4026 
1068 8119371 4048 
1069 8123419 4030 
1070 8127449 4066 
1071 8131515 4036 
1072 8135551 4055 
1073 8139606 4053 
1074 8143659 4071 
1075 8147730 4056 
1076 8151786 4023 
1077 8155809 4034 
1078 8159843 4037 
1079 8163880 4018 
1080 8167898 4028 
1081 8171926 4040 
1082 8175966 4035 
1083 8180001 4076 
1084 8184077 4017 
1085 8188094 3970 
1086 8192064 4010 
1087 8196074 3987 
1088 8200061 3986 
1089 8204047 3978 
1090 8208025 4009 
1091 8212034 4009 
1092 8216043 3965 
1093 8220008 4004 
1094 8224012 4006 
1095 8228018 4016 
1096 8232034 3997 
1097 8236031 3985 
1098 8240016 3993 
1099 8244009 4004 
1100 8248013 4016 
1101 8252029 3948 
1102 8255977 3978 
1103 8259955 3963 
1104 8263918 3961 
1105 8267879 3934 
1106 8271813 3931 
1107 8275744 3975 
1108 8279719 3949 
1109 8283668 3970 
1110 8287638 3948 
1111 8291586 3931 
1112 8295517 3922 
1113 8299439 3902 
1114 8303341 3936 
1115 8307277 3942 
1116 8311219 3977 
1117 8315196 3917 
1118 8319113 3960 
1119 8323073 3931 
1120 8327004 3906 
1121 8330910 3983 
1122 8334893 3921 
1123 8338814 3884 
1124 8342698 3916 
1125 8346614 3917 
1126 8350531 3930 
1127 8354461 3903 
1128 8358364 3898 
1129 8362262 3896 
1130 8366158 3875 
1131 8370033 3874 
1132 8373907 3842 
1133 8377749 3896 
1134 8381645 3866 
1135 8385511 3851 
1136 8389362 3893 
1137 8393255 3894 
1138 8397149 3879 
1139 8401028 3875 
1140 8404903 3935 
1141 8408838 3884 
1142 8412722 3900 
1143 8416622 3839 
1144 8420461 3851 
1145 8424312 3853 
1146 8428165 3873 
1147 8432038 3839 
1148 8435877 3846 
1149 8439723 3823 
1150 8443546 3830 
1151 8447376 3838 
1152 8451214 3838 
1153 8455052 3852 
1154 8458904 3808 
1155 8462712 3872 
1156 8466584 3825 
1157 8470409 3813 
1158 8474222 3823 
1159 8478045 3850 
1160 8481895 3878 
1161 8485773 3823 
1162 8489596 3830 
1163 8493426 3816 
1164 8497242 3836 
1165 8501078 3798 
1166 8504876 3849 
1167 8508725 3796 
1168 8512521 3792 
1169 8516313 3802 
1170 8520115 3817 
1171 8523932 3805 
1172 8527737 3801 
1173 8531538 3808 
1174 8535346 3797 
1175 8539143 3803 
1176 8542946 3791 
1177 8546737 3786 
1178 8550523 3831 
1179 8554354 3791 
1180 8558145 3787 
1181 8561932 3810 
1182 8565742 3787 
1183 8569529 3806 
1184 8573335 3821 
1185 8577156 3762 
1186 8580918 3775 
1187 8584693 3777 
1188 8588470 3770 
1189 8592240 3772 
1190 8596012 3745 
1191 8599757 3758 
1192 8603515 3768 
1193 8607283 3748 
1194 8611031 3766 
1195 8614797 3771 
1196 8618568 3757 
1197 8622325 3792 
1198 8626117 3746 
1199 8629863 3760 
1200 8633623 3725 
1201 8637348 3760 
1202 8641108 3743 
1203 8644851 3803 
1204 8648654 3748 
1205 8652402 3715 
1206 8656117 3742 
1207 8659859 3749 
1208 8663608 3768 
1209 8667376 3717 
1210 8671093 3724 
1211 8674817 3722 
1212 8678539 3747 
1213 8682286 3693 
1214 8685979 3721 
1215 8689700 3717 
1216 8693417 3707 
1217 8697124 3684 
1218 8700808 3702 
1219 8704510 3725 
1220 8708235 3714 
1221 8711949 3697 
1222 8715646 3678 
1223 8719324 3702 
1224 8723026 3717 
1225 8726743 3692 
1226 8730435 3692 
1227 8734127 3693 
1228 8737820 3682 
1229 8741502 3650 
1230 8745152 3676 
1231 8748828 3680 
1232 8752508 3659 
1233 8756167 3687 
1234 8759854 3675 
1235 8763529 3659 
1236 8767188 3652 
1237 8770840 3671 
1238 8774511 3659 
1239 8778170 3661 
1240 8781831 3635 
1241 8785466 3642 
1242 8789108 3663 
1243 8792771 3632 
1244 8796403 3655 
1245 8800058 3677 
1246 8803735 3675 
1247 8807410 3641 
1248 8811051 3674 
1249 8814725 3658 
1250 8818383 3615 
1251 8821998 3636 
1252 8825634 3673 
1253 8829307 3615 
1254 8832922 3618 
1255 8836540 3628 
1256 8840168 3646 
1257 8843814 3639 
1258 8847453 3628 
1259 8851081 3650 
1260 8854731 3611 
1261 8858342 3623 
1262 8861965 3593 
1263 8865558 3620 
1264 8869178 3623 
1265 8872801 3622 
1266 8876423 3596 
1267 8880019 3631 
1268 8883650 3577 
1269 8887227 3590 
1270 8890817 3594 
1271 8894411 3597 
1272 8898008 3568 
1273 8901576 3595 
1274 8905171 3589 
1275 8908760 3627 
1276 8912387 3574 
1277 8915961 3574 
1278 8919535 3599 
1279 8923134 3592 
1280 8926726 3583 
1281 8930309 3570 
1282 8933879 3587 
1283 8937466 3560 
1284 8941026 3583 
1285 8944609 3547 
1286 8948156 3583 
1287 8951739 3586 
1288 8955325 3605 
1289 8958930 3545 
1290 8962475 3562 
1291 8966037 3554 
1292 8969591 3545 
1293 8973136 3537 
1294 8976673 3543 
1295 8980216 3536 
1296 8983752 3555 
1297 8987307 3527 
1298 8990834 3559 
1299 8994393 3547 
1300 8997940 3538 
1301 9001478 3536 
1302 9005014 3518 
1303 9008532 3549 
1304 9012081 3540 
1305 9015621 3526 
1306 9019147 3517 
1307 9022664 3521 
1308 9026185 3495 
1309 9029680 3510 
1310 9033190 3515 
1311 9036705 3487 
1312 9040192 3527 
1313 9043719 3552 
1314 9047271 3524 
1315 9050795 3512 
1316 9054307 3496 
1317 9057803 3499 
1318 9061302 3503 
1319 9064805 3515 
1320 9068320 3506 
1321 9071826 3480 
1322 9075306 3467 
1323 9078773 3481 
1324 9082254 3517 
1325 9085771 3506 
1326 9089277 3489 
1327 9092766 3473 
1328 9096239 3492 
1329 9099731 3506 
1330 9103237 3481 
1331 9106718 3483 
1332 9110201 3452 
1333 9113653 3464 
1334 9117117 3460 
1335 9120577 3446 
1336 9124023 3435 
1337 9127458 3465 
1338 9130923 3465 
1339 9134388 3442 
1340 9137830 3431 
1341 9141261 3454 
1342 9144715 3466 
1343 9148181 3472 
1344 9151653 3462 
1345 9155115 3470 
1346 9158585 3462 
1347 9162047 3503 
1348 9165550 3449 
1349 9168999 3464 
1350 9172463 3425 
1351 9175888 3432 
1352 9179320 3413 
1353 9182733 3461 
1354 9186194 3430 
1355 9189624 3414 
1356 9193038 3399 
1357 9196437 3420 
1358 9199857 3419 
1359 9203276 3437 
1360 9206713 3430 
1361 9210143 3422 
1362 9213565 3418 
1363 9216983 3421 
1364 9220404 3402 
1365 9223806 3368 
1366 9227174 3424 
